"line","word"
311,"apologized"
311,"notify"
311,"ethical"
311,"obligation"
311,"notify"
311,"87"
311,"million"
311,"facebook"
311,"users"
313,"zuckerberg"
313,"senator"
313,"heard"
313,"cambridge"
313,"analytica"
313,"told"
313,"data"
313,"deleted"
313,"considered"
313,"closed"
313,"retrospect"
313,"mistake"
315,"word"
315,"updated"
315,"policies"
315,"operate"
315,"company"
315,"mistake"
317,"nelson"
317,"notify"
317,"ftc"
319,"zuckerberg"
319,"senator"
319,"reason"
319,"considered"
319,"closed"
319,"closed"
321,"grassley"
321,"senator"
321,"thune"
323,"thune"
323,"zuckerberg"
323,"response"
323,"senator"
323,"nelson's"
323,"question"
325,"zuckerberg"
327,"thune"
329,"appearance"
329,"congress"
329,"time"
329,"facebook"
329,"faced"
329,"tough"
329,"questions"
329,"privacy"
329,"policies"
329,"wired"
329,"magazine"
329,"recently"
329,"noted"
329,"14"
329,"history"
329,"apologizing"
329,"ill"
329,"advised"
329,"decisions"
329,"user"
329,"privacy"
329,"unlike"
329,"statement"
331,"decade"
331,"promises"
331,"today's"
331,"apology"
331,"trust"
331,"facebook"
331,"ensure"
331,"user"
331,"privacy"
331,"people"
331,"clearer"
331,"picture"
331,"privacy"
331,"policies"
333,"zuckerberg"
333,"chairman"
333,"lot"
333,"mistakes"
333,"running"
333,"company"
333,"pretty"
333,"impossible"
333,"start"
333,"company"
333,"dorm"
333,"grow"
333,"scale"
333,"mistakes"
335,"service"
335,"helping"
335,"people"
335,"connect"
335,"information"
335,"mistakes"
335,"mistake"
335,"multiple"
335,"times"
335,"lot"
335,"mistakes"
335,"people"
335,"connect"
335,"nature"
335,"service"
337,"zuckerberg"
337,"broader"
337,"philosophical"
337,"shift"
337,"approach"
337,"responsibility"
337,"company"
337,"10"
337,"12"
337,"company"
337,"viewed"
337,"responsibility"
337,"primarily"
337,"building"
337,"tools"
337,"tools"
337,"people's"
337,"hands"
337,"empower"
337,"people"
339,"learned"
339,"issues"
339,"data"
339,"privacy"
339,"fake"
339,"news"
339,"foreign"
339,"interference"
339,"elections"
339,"proactive"
339,"role"
339,"broader"
339,"view"
339,"responsibility"
341,"build"
341,"tools"
341,"means"
341,"active"
341,"view"
341,"policing"
341,"ecosystem"
341,"watching"
341,"community"
341,"tools"
341,"healthy"
343,"day"
343,"people"
343,"measure"
343,"results"
343,"expect"
343,"necessarily"
343,"change"
343,"people's"
343,"view"
345,"committed"
345,"coming"
345,"solutions"
345,"people"
345,"real"
345,"differences"
347,"thune"
347,"glad"
347,"message"
349,"discussed"
349,"office"
349,"yesterday"
349,"line"
349,"legitimate"
349,"political"
349,"discourse"
349,"hate"
349,"speech"
349,"hard"
349,"identify"
349,"relying"
349,"artificial"
349,"intelligence"
349,"technologies"
349,"initial"
349,"discovery"
351,"discuss"
351,"steps"
351,"facebook"
351,"takes"
351,"evaluations"
351,"challenges"
351,"examples"
351,"draw"
351,"line"
351,"hate"
351,"speech"
353,"zuckerberg"
353,"chairman"
353,"speak"
353,"hate"
353,"speech"
353,"talk"
353,"enforcing"
353,"content"
353,"policies"
353,"broadly"
355,"beginning"
355,"company"
355,"2004"
355,"started"
355,"dorm"
355,"roommate"
355,"a.i"
355,"technology"
355,"content"
355,"people"
355,"sharing"
355,"basically"
355,"enforce"
355,"content"
355,"policies"
355,"reactively"
357,"people"
357,"share"
357,"community"
357,"found"
357,"offensive"
357,"policies"
357,"flag"
357,"reactively"
357,"increasingly"
357,"developing"
357,"a.i"
357,"tools"
357,"identify"
357,"classes"
357,"bad"
357,"activity"
357,"proactively"
357,"flag"
357,"team"
357,"facebook"
359,"20,000"
359,"people"
359,"security"
359,"content"
359,"review"
359,"content"
359,"flagged"
359,"people"
359,"violates"
359,"policies"
361,"lend"
361,"easily"
361,"a.i"
361,"solutions"
361,"hate"
361,"speech"
361,"hardest"
361,"determining"
361,"hate"
361,"speech"
361,"linguistically"
361,"nuanced"
363,"understand"
363,"slur"
363,"hateful"
363,"english"
363,"majority"
363,"people"
363,"facebook"
363,"languages"
363,"world"
365,"contrast"
365,"finding"
365,"terrorist"
365,"propaganda"
365,"successful"
365,"deploying"
365,"a.i"
365,"tools"
367,"sit"
367,"99"
367,"percent"
367,"isis"
367,"al"
367,"qaida"
367,"content"
367,"facebook"
367,"a.i"
367,"systems"
367,"flag"
367,"human"
367,"success"
367,"terms"
367,"rolling"
367,"a.i"
367,"tools"
367,"proactively"
367,"police"
367,"enforce"
367,"safety"
367,"community"
369,"hate"
369,"speech"
369,"optimistic"
369,"5"
369,"10"
369,"period"
369,"a.i"
369,"tools"
369,"nuances"
369,"linguistic"
369,"nuances"
369,"types"
369,"content"
369,"accurate"
369,"flagging"
369,"systems"
371,"lot"
371,"reactive"
371,"people"
371,"flag"
371,"people"
371,"policies"
371,"subjective"
371,"automated"
371,"error"
371,"rate"
371,"happy"
373,"thune"
375,"crosstalk"
377,"grassley"
377,"senator"
377,"feinstein"
379,"feinstein"
379,"chairman"
381,"zuckerberg"
381,"facebook"
381,"prevent"
381,"foreign"
381,"actors"
381,"interfering"
381,"u.s"
381,"elections"
383,"zuckerberg"
383,"senator"
385,"top"
385,"priorities"
385,"2018"
385,"regrets"
385,"running"
385,"company"
385,"slow"
385,"identifying"
385,"russian"
385,"information"
385,"operations"
385,"2016"
385,"expected"
385,"traditional"
385,"cyber"
385,"attacks"
385,"identify"
385,"notify"
385,"campaigns"
385,"hack"
387,"slow"
387,"identifying"
387,"type"
387,"information"
387,"operations"
389,"feinstein"
389,"identify"
389,"operations"
391,"zuckerberg"
391,"time"
391,"2016"
391,"election"
391,"2018"
391,"incredibly"
391,"elections"
391,"u.s"
391,"midterms"
391,"world"
391,"elections"
391,"india"
391,"brazil"
391,"mexico"
391,"pakistan"
391,"hungary"
391,"protect"
391,"integrity"
391,"elections"
393,"confidence"
393,"2016"
393,"election"
393,"elections"
393,"world"
393,"record"
393,"french"
393,"presidential"
393,"election"
393,"german"
393,"election"
393,"u.s"
393,"senate"
393,"alabama"
393,"special"
393,"election"
395,"feinstein"
395,"explain"
395,"record"
397,"zuckerberg"
397,"deployed"
397,"a.i"
397,"tools"
397,"job"
397,"identifying"
397,"fake"
397,"accounts"
397,"interfere"
397,"elections"
397,"spread"
397,"misinformation"
397,"elections"
397,"proactively"
397,"remove"
397,"tens"
397,"thousands"
397,"accounts"
397,"contribute"
397,"significant"
397,"harm"
399,"nature"
399,"attacks"
399,"people"
399,"russia"
399,"job"
399,"exploit"
399,"systems"
399,"internet"
399,"systems"
399,"systems"
401,"arms"
401,"race"
401,"invest"
401,"keeping"
401,"mentioned"
401,"20,000"
401,"people"
401,"security"
401,"content"
401,"review"
401,"company"
403,"feinstein"
403,"speak"
403,"moment"
403,"automated"
403,"bots"
403,"spread"
403,"disinformation"
403,"punish"
403,"exploit"
403,"platform"
403,"regard"
405,"zuckerberg"
405,"allowed"
405,"fake"
405,"account"
405,"facebook"
405,"content"
405,"authentic"
405,"build"
405,"technical"
405,"tools"
405,"identify"
405,"people"
405,"creating"
405,"fake"
405,"accounts"
405,"networks"
405,"fake"
405,"accounts"
405,"russians"
405,"remove"
405,"content"
407,"2016"
407,"election"
407,"top"
407,"priority"
407,"protecting"
407,"integrity"
407,"elections"
407,"world"
407,"time"
407,"parallel"
407,"effort"
407,"trace"
407,"russia"
407,"ira"
407,"activity"
407,"internet"
407,"research"
407,"agency"
407,"activity"
407,"russian"
407,"government"
407,"activity"
407,"2016"
409,"week"
409,"determine"
409,"russian"
409,"media"
409,"organizations"
409,"sanctioned"
409,"russian"
409,"regulator"
409,"operated"
409,"controlled"
409,"internet"
409,"research"
409,"agency"
411,"step"
411,"week"
411,"pretty"
411,"step"
411,"taking"
411,"sanctioned"
411,"news"
411,"organizations"
411,"russia"
411,"operation"
411,"remove"
411,"270"
411,"fake"
411,"accounts"
411,"pages"
411,"broader"
411,"network"
411,"russia"
411,"targeting"
411,"international"
411,"interference"
411,"correct"
413,"primarily"
413,"targeting"
413,"spreading"
413,"misinformation"
413,"russia"
413,"russian"
413,"speaking"
413,"neighboring"
413,"countries"
415,"feinstein"
415,"accounts"
415,"type"
417,"zuckerberg"
417,"ira"
417,"specifically"
417,"pegged"
417,"ira"
417,"identify"
417,"470"
417,"american"
417,"elections"
417,"270"
417,"specifically"
417,"russia"
417,"week"
419,"systems"
419,"catch"
419,"difficult"
419,"attribute"
419,"specifically"
419,"russian"
419,"intelligence"
419,"tens"
419,"thousands"
419,"fake"
419,"accounts"
419,"remove"
419,"happy"
419,"team"
419,"follow"
419,"information"
419,"helpful"
421,"feinstein"
423,"2015"
423,"cambridge"
423,"analytica"
423,"information"
423,"professor"
423,"kogan's"
423,"facebook"
423,"ban"
423,"cambridge"
423,"2015"
423,"why'd"
423,"wait"
425,"crosstalk"
427,"zuckerberg"
427,"senator"
427,"question"
429,"cambridge"
429,"analytica"
429,"services"
429,"2015"
429,"questions"
429,"team"
429,"learned"
429,"wait"
429,"found"
429,"reports"
429,"month"
429,"ban"
431,"time"
431,"learned"
431,"activity"
431,"2015"
431,"advertiser"
431,"running"
431,"pages"
431,"ban"
433,"feinstein"
435,"chairman"
437,"grassley"
437,"senator"
437,"feinstein"
439,"senator"
439,"hatch"
441,"sen"
441,"orrin"
441,"hatch"
441,"utah"
441,"opinion"
441,"intense"
441,"public"
441,"scrutiny"
441,"tech"
441,"related"
441,"hearing"
441,"microsoft"
441,"hearing"
441,"chaired"
441,"late"
441,"1990s"
443,"recent"
443,"stories"
443,"cambridge"
443,"analytica"
443,"data"
443,"mining"
443,"social"
443,"media"
443,"raised"
443,"concerns"
443,"consumer"
443,"privacy"
443,"naturally"
443,"understand"
445,"time"
445,"stories"
445,"touch"
445,"foundation"
445,"internet"
445,"economy"
445,"websites"
445,"drive"
445,"internet"
445,"economy"
445,"money"
445,"professed"
445,"shocked"
445,"shocked"
445,"companies"
445,"facebook"
445,"google"
445,"share"
445,"user"
445,"data"
445,"advertisers"
447,"individuals"
447,"stop"
447,"facebook"
447,"google"
447,"change"
447,"charge"
447,"access"
447,"life"
447,"free"
447,"involves"
447,"trade"
447,"offs"
449,"pay"
449,"money"
449,"pay"
451,"websites"
451,"charge"
451,"access"
451,"extract"
451,"wrong"
451,"upfront"
453,"mind"
453,"issue"
453,"transparency"
453,"consumer"
453,"choice"
453,"users"
453,"understand"
453,"agreeing"
453,"access"
453,"website"
453,"agree"
453,"terms"
453,"service"
453,"websites"
453,"upfront"
453,"extract"
453,"users"
453,"hide"
453,"ball"
455,"consumers"
455,"information"
455,"informed"
455,"choice"
455,"visit"
455,"website"
455,"mind"
455,"questions"
455,"focusing"
457,"zuckerberg"
457,"remember"
457,"visit"
457,"capitol"
457,"hill"
457,"2010"
457,"spoke"
457,"senate"
457,"republican"
457,"tech"
457,"task"
457,"force"
457,"chair"
457,"facebook"
457,"free"
459,"objective"
461,"zuckerberg"
461,"senator"
461,"version"
461,"facebook"
461,"free"
461,"mission"
461,"connect"
461,"world"
461,"bring"
461,"world"
461,"closer"
463,"offer"
463,"service"
463,"afford"
463,"committed"
465,"hatch"
465,"sustain"
465,"business"
465,"model"
465,"users"
465,"pay"
465,"service"
467,"zuckerberg"
467,"senator"
467,"run"
467,"ads"
469,"hatch"
469,"controversy"
469,"arises"
469,"danger"
469,"congress's"
469,"response"
469,"step"
469,"overregulate"
469,"experience"
469,"42"
471,"view"
471,"sorts"
471,"legislative"
471,"solve"
471,"cambridge"
471,"analytica"
471,"story"
471,"revealed"
471,"sorts"
471,"legislative"
471,"solve"
471,"issue"
473,"zuckerberg"
473,"senator"
473,"categories"
473,"legislation"
473,"sense"
475,"privacy"
475,"specifically"
475,"principles"
475,"discuss"
475,"potentially"
475,"codified"
475,"law"
477,"simple"
477,"practical"
477,"set"
477,"explain"
477,"data"
477,"talked"
477,"bit"
477,"earlier"
477,"complexity"
477,"laying"
477,"privacy"
477,"policies"
477,"hard"
477,"people"
477,"understand"
477,"written"
477,"legal"
477,"document"
477,"stuff"
477,"implemented"
477,"people"
477,"understand"
477,"consumers"
477,"understand"
477,"capture"
477,"nuances"
477,"services"
477,"overly"
477,"restrictive"
477,"providing"
477,"services"
479,"giving"
479,"people"
479,"complete"
479,"control"
479,"principle"
479,"facebook"
479,"piece"
479,"content"
479,"share"
479,"facebook"
479,"complete"
479,"control"
479,"share"
479,"remove"
479,"time"
481,"day"
481,"100"
481,"billion"
481,"times"
481,"day"
481,"people"
481,"services"
481,"post"
481,"photo"
481,"send"
481,"message"
481,"control"
481,"content"
483,"control"
483,"apply"
483,"service"
485,"enabling"
485,"innovation"
485,"abuse"
485,"sensitive"
485,"recognition"
485,"feel"
485,"balance"
485,"extremely"
485,"strike"
485,"obtain"
485,"special"
485,"consent"
485,"sensitive"
485,"features"
485,"recognition"
485,"american"
485,"companies"
485,"innovate"
485,"fall"
485,"chinese"
485,"competitors"
485,"world"
485,"regimes"
485,"features"
487,"grassley"
487,"senator"
487,"cantwell"
489,"sen"
489,"maria"
489,"cantwell"
489,"wash"
489,"chairman"
491,"zuckerberg"
493,"palantir"
495,"zuckerberg"
497,"cantwell"
497,"people"
497,"refer"
497,"stanford"
497,"analytica"
497,"agree"
499,"zuckerberg"
499,"senator"
499,"heard"
501,"cantwell"
503,"palantir"
503,"taught"
503,"cambridge"
503,"analytica"
503,"press"
503,"reports"
503,"tactics"
505,"zuckerberg"
505,"senator"
507,"cantwell"
507,"palantir"
507,"scraped"
507,"data"
507,"facebook"
509,"zuckerberg"
509,"senator"
509,"aware"
511,"cantwell"
511,"2016"
511,"campaign"
511,"cambridge"
511,"analytica"
511,"providing"
511,"support"
511,"trump"
511,"campaign"
511,"project"
511,"alamo"
511,"facebook"
511,"people"
511,"involved"
511,"sharing"
511,"technique"
511,"information"
513,"zuckerberg"
513,"senator"
513,"provided"
513,"support"
513,"trump"
513,"campaign"
513,"similar"
513,"provide"
513,"advertiser"
513,"campaign"
515,"cantwell"
517,"zuckerberg"
517,"senator"
517,"repeat"
517,"specific"
517,"question"
517,"specifically"
519,"cantwell"
519,"2016"
519,"campaign"
519,"cambridge"
519,"analytica"
519,"trump"
519,"campaign"
519,"refine"
519,"tactics"
519,"facebook"
519,"employees"
519,"involved"
521,"zuckerberg"
521,"senator"
521,"employees"
521,"involved"
521,"cambridge"
521,"analytica"
521,"trump"
521,"campaign"
521,"sales"
521,"support"
521,"companies"
523,"cantwell"
523,"involved"
523,"time"
523,"period"
523,"investigation"
525,"zuckerberg"
525,"senator"
525,"team"
525,"specifics"
525,"sitting"
527,"cantwell"
527,"heard"
527,"total"
527,"information"
527,"awareness"
527,"talking"
529,"zuckerberg"
531,"cantwell"
531,"total"
531,"information"
531,"awareness"
531,"2003"
531,"john"
531,"ashcroft"
531,"similar"
531,"geopolitical"
531,"forces"
531,"data"
531,"information"
531,"influence"
531,"process"
533,"palantir"
533,"whatsapp"
533,"acquisition"
533,"2011"
533,"consent"
533,"decree"
533,"thinking"
533,"guy"
533,"outfoxing"
533,"foxes"
533,"major"
533,"trend"
533,"information"
533,"age"
533,"harvest"
533,"information"
533,"political"
533,"forces"
535,"question"
535,"applications"
535,"companies"
535,"palantir"
535,"whatsapp"
535,"fall"
535,"situation"
535,"fallen"
537,"zuckerberg"
537,"senator"
537,"specifically"
537,"issues"
537,"information"
537,"access"
537,"challenging"
539,"specifics"
539,"apps"
539,"familiar"
539,"palantir"
539,"whatsapp"
539,"collects"
539,"information"
539,"issues"
539,"service"
539,"architected"
539,"broad"
539,"issues"
539,"tech"
539,"industry"
541,"cantwell"
541,"guess"
541,"track"
541,"record"
541,"facebook"
541,"guess"
541,"people"
541,"act"
541,"boldly"
543,"people"
543,"john"
543,"bolton"
543,"basically"
543,"investor"
543,"york"
543,"times"
543,"article"
543,"earlier"
543,"guess"
543,"month"
543,"bolton"
543,"pac"
543,"obsessed"
543,"america"
543,"limp"
543,"wristed"
543,"spineless"
543,"research"
543,"messaging"
543,"national"
543,"security"
543,"issues"
545,"lot"
545,"people"
545,"larger"
545,"effort"
545,"constituents"
545,"discussed"
545,"board"
545,"meetings"
545,"applications"
545,"discussed"
545,"putting"
545,"real"
545,"teeth"
547,"situation"
547,"talent"
547,"question"
547,"solve"
549,"zuckerberg"
549,"senator"
551,"data"
551,"privacy"
551,"foreign"
551,"interference"
551,"elections"
551,"topics"
551,"discussed"
551,"board"
551,"meeting"
551,"biggest"
551,"issues"
551,"company"
551,"faced"
551,"feel"
551,"huge"
551,"responsibility"
553,"cantwell"
553,"european"
553,"regulations"
553,"applied"
553,"u.s"
555,"zuckerberg"
555,"senator"
555,"world"
555,"deserves"
555,"privacy"
555,"protection"
555,"implement"
555,"exact"
555,"regulation"
555,"guess"
555,"sensibilities"
555,"u.s"
555,"countries"
557,"committed"
557,"rolling"
557,"controls"
557,"affirmative"
557,"consent"
557,"special"
557,"controls"
557,"sensitive"
557,"types"
557,"technology"
557,"recognition"
557,"required"
557,"gdpr"
557,"world"
559,"worth"
559,"discussing"
559,"similar"
559,"u.s"
559,"forward"
559,"implement"
559,"regulatory"
559,"outcome"
561,"grassley"
561,"senator"
561,"wicker"
563,"senator"
563,"thune"
563,"chair"
565,"senator"
565,"wicker"
567,"sen"
567,"roger"
567,"wicker"
567,"miss"
567,"chairman"
569,"zuckerberg"
571,"question"
571,"sort"
571,"follow"
571,"senator"
571,"hatch"
571,"talking"
571,"agree"
571,"basically"
571,"advice"
571,"overregulate"
571,"inaudible"
571,"stifling"
571,"innovation"
571,"investment"
573,"understand"
573,"regard"
573,"suggested"
573,"rules"
573,"suggested"
573,"legislation"
573,"schools"
575,"isps"
575,"internet"
575,"service"
575,"providers"
575,"advocating"
575,"privacy"
575,"protections"
575,"consumers"
575,"apply"
575,"online"
575,"entities"
575,"equally"
575,"entire"
575,"internet"
575,"ecosystem"
577,"facebook"
577,"edge"
577,"provider"
577,"hand"
577,"understanding"
577,"edge"
577,"providers"
577,"facebook"
577,"support"
577,"effort"
577,"edge"
577,"providers"
577,"business"
577,"models"
577,"isps"
577,"considered"
577,"services"
579,"consistent"
579,"privacy"
579,"protections"
579,"consumers"
579,"entire"
579,"internet"
579,"ecosystem"
579,"based"
579,"type"
579,"consumer"
579,"information"
579,"collected"
579,"shared"
579,"entity"
579,"collecting"
579,"reusing"
579,"sharing"
581,"zuckerberg"
581,"senator"
581,"question"
583,"differentiate"
583,"isps"
583,"pipes"
583,"internet"
583,"platforms"
583,"facebook"
583,"google"
583,"twitter"
583,"youtube"
583,"apps"
583,"platforms"
583,"top"
585,"expectations"
585,"people"
585,"pipes"
585,"platforms"
585,"regulation"
585,"regulation"
585,"type"
587,"specifically"
587,"pipes"
587,"issues"
587,"debated"
589,"wicker"
589,"pipes"
591,"zuckerberg"
591,"isps"
593,"wicker"
593,"isps"
595,"zuckerberg"
595,"yeah"
597,"net"
597,"neutrality"
597,"hotly"
597,"debated"
597,"topic"
597,"reasons"
597,"story"
597,"started"
597,"building"
597,"facebook"
597,"harvard"
597,"option"
597,"isp"
